Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),-,-,-
"energía, total","782 (188)
							",kJ (kcal),236
"grasa, total (lipidos totales)",12.32,g,372
"proteina, total",19.19,g,372
agua (humedad),67.39,g,372
Hidratos de Carbono,,,
"fibra, dietetica total",-,-,-
carbohidratos,0,g,372
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.01,g,372
"ácidos grasos, monoinsaturados totales",4.03,g,372
"ácidos grasos, poliinsaturados totales",0.56,g,372
ácidos grasos saturados totales,4.14,g,372
ácido graso 12:0 (láurico),0.02,g,372
ácido graso 14:0 (ácido mirístico),0.29,g,372
ácido graso 16:0 (ácido palmítico),2.09,g,372
ácido graso 18:0 (ácido esteárico),1.36,g,372
ácido graso 18:1 n-9 cis (ácido oléico),3.7,g,372
colesterol,76.53,mg,372
ácido graso 18:2,0.38,g,372
ácido graso 18:3,0.04,g,372
ácido graso 20:4 n-6  (ácido araquidónico),0.04,g,372
ácido graso 20:5 (ácido eicosapentaenóico),0.01,g,372
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,372
Vitamina D,traza,ug,372
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.17,mg,372
"folato, total",4.67,ug,372
"equivalentes de niacina, totales",3.46,mg,372
riboflavina,0.08,mg,372
tiamina,0.15,mg,372
Vitamina B-12,2.62,ug,372
"Vitamina B-6, Total",0.61,mg,372
Vitamina C (ácido ascórbico),0,mg,372
Minerales,,,
calcio,11.21,mg,372
"hierro, total",0.98,mg,372
potasio,324.16,mg,372
magnesio,21.39,mg,372
sodio,81.55,mg,372
fósforo,212.66,mg,372
ioduro,-,-,-
"selenio, total",8.07,ug,372
zinc (cinc),3.11,mg,372
