Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),-,-,-
"energía, total","938 (225)
							",kJ (kcal),236
"grasa, total (lipidos totales)",17.49,g,372
"proteina, total",17.11,g,372
agua (humedad),64.5,g,372
Hidratos de Carbono,,,
"fibra, dietetica total",traza,g,372
carbohidratos,0,g,372
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.01,g,372
"ácidos grasos, monoinsaturados totales",6.12,g,372
"ácidos grasos, poliinsaturados totales",0.84,g,372
ácidos grasos saturados totales,6.12,g,372
ácido graso 12:0 (láurico),0.03,g,372
ácido graso 14:0 (ácido mirístico),0.43,g,372
ácido graso 16:0 (ácido palmítico),3.07,g,372
ácido graso 18:0 (ácido esteárico),2.03,g,372
ácido graso 18:1 n-9 cis (ácido oléico),5.64,g,372
colesterol,64.26,mg,372
ácido graso 18:2,0.57,g,372
ácido graso 18:3,0.05,g,372
ácido graso 20:4 n-6  (ácido araquidónico),0.06,g,372
ácido graso 20:5 (ácido eicosapentaenóico),0.01,g,372
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,372
Vitamina D,traza,ug,372
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.24,mg,372
"folato, total",4.31,ug,372
"equivalentes de niacina, totales",2.72,mg,372
riboflavina,0.14,mg,372
tiamina,0.11,mg,372
Vitamina B-12,1.61,ug,372
"Vitamina B-6, Total",0.83,mg,372
Vitamina C (ácido ascórbico),0,mg,372
Minerales,,,
calcio,9.56,mg,372
"hierro, total",0.57,mg,372
potasio,248.93,mg,372
magnesio,15.82,mg,372
sodio,64.06,mg,372
fósforo,156.77,mg,372
ioduro,-,-,-
"selenio, total",7.79,ug,372
zinc (cinc),2.24,mg,372
