Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","914 (219)
							",kJ (kcal),236
"grasa, total (lipidos totales)",15.525,g,179
"proteina, total",19.97,g,179
agua (humedad),61.9667,g,179
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,61
carbohidratos,0,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",7.031,g,179
"ácidos grasos, poliinsaturados totales",2.5898,g,179
ácidos grasos saturados totales,3.9968,g,179
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,150,mg,150
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,1200,ug,61
Vitamina D,4.9,ug,150
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,4.14,mg,150
"folato, total",2.9,ug,7
"equivalentes de niacina, totales",1.4,mg,7
riboflavina,0.35,mg,150
tiamina,0.2,mg,150
Vitamina B-12,1,ug,150
"Vitamina B-6, Total",0.25,mg,150
Vitamina C (ácido ascórbico),traza,mg,150
Minerales,,,
calcio,19,mg,150
"hierro, total",1.2,mg,150
potasio,270,mg,150
magnesio,19,mg,150
sodio,89,mg,150
fósforo,310,mg,150
ioduro,25,ug,327
"selenio, total",6.5,ug,30
zinc (cinc),2.5,mg,150
