Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","1032 (248)
							",kJ (kcal),236
"grasa, total (lipidos totales)",12.03,g,38
"proteina, total",4.76,g,38
agua (humedad),48.1,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",5.37,g,38
carbohidratos,29.74,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.032,g,326
"ácidos grasos, monoinsaturados totales",3.13,g,38
"ácidos grasos, poliinsaturados totales",2.73,g,38
ácidos grasos saturados totales,4.361,g,38
ácido graso 12:0 (láurico),0.056,g,326
ácido graso 14:0 (ácido mirístico),0.084,g,326
ácido graso 16:0 (ácido palmítico),3.025,g,326
ácido graso 18:0 (ácido esteárico),0.599,g,326
ácido graso 18:1 n-9 cis (ácido oléico),2.38,g,326
colesterol,48,mg,38
ácido graso 18:2,3.02,g,326
ácido graso 18:3,0.133,g,326
ácido graso 20:4 n-6  (ácido araquidónico),0.004,g,326
ácido graso 20:5 (ácido eicosapentaenóico),0.005,g,326
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,27.78,ug,38
Vitamina D,2.17,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.95,mg,38
"folato, total",15.41,ug,38
"equivalentes de niacina, totales",8.1,mg,38
riboflavina,0.14,mg,38
tiamina,0.17,mg,38
Vitamina B-12,13.09,ug,38
"Vitamina B-6, Total",0.13,mg,38
Vitamina C (ácido ascórbico),0,mg,38
Minerales,,,
calcio,30.1,mg,38
"hierro, total",1.07,mg,38
potasio,204.3,mg,38
magnesio,24.7,mg,38
sodio,713.2,mg,38
fósforo,243.2,mg,38
ioduro,20.1,ug,38
"selenio, total",39.1,ug,38
zinc (cinc),0.39,mg,38
