Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","2454 (589)
							",kJ (kcal),236
"grasa, total (lipidos totales)",54.1,g,38
"proteina, total",21.22,g,30
agua (humedad),5.65,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",13.5,g,38
carbohidratos,5.36,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.02,g,310
"ácidos grasos, monoinsaturados totales",36.6,g,7
"ácidos grasos, poliinsaturados totales",12.861,g,38
ácidos grasos saturados totales,4.142,g,38
ácido graso 12:0 (láurico),0,g,310
ácido graso 14:0 (ácido mirístico),0.03,g,310
ácido graso 16:0 (ácido palmítico),2.98,g,310
ácido graso 18:0 (ácido esteárico),1.08,g,310
ácido graso 18:1 n-9 cis (ácido oléico),27.3,g,310
colesterol,0,mg,38
ácido graso 18:2,11.06,g,310
ácido graso 18:3,0.05,g,310
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,20,ug,38
Vitamina D,0,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,26.15,mg,38
"folato, total",45,ug,38
"equivalentes de niacina, totales",5.5,mg,38
riboflavina,0.62,mg,38
tiamina,0.22,mg,38
Vitamina B-12,0,ug,38
"Vitamina B-6, Total",0.155,mg,38
Vitamina C (ácido ascórbico),0,mg,38
Minerales,,,
calcio,252,mg,38
"hierro, total",4.1,mg,38
potasio,835,mg,38
magnesio,270,mg,38
sodio,14,mg,38
fósforo,454,mg,38
ioduro,2,ug,38
"selenio, total",3.5,ug,38
zinc (cinc),3.2,mg,38
