Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","2491 (598)
							",kJ (kcal),236
"grasa, total (lipidos totales)",61.4,g,61
"proteina, total",12.9,g,61
agua (humedad),24,g,61
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,61
carbohidratos,0,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",28.91,g,61
"ácidos grasos, poliinsaturados totales",8.91,g,61
ácidos grasos saturados totales,20.7,g,61
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,72,mg,61
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,363,ug,61
Vitamina D,traza,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.57,mg,61
"folato, total",2,ug,61
"equivalentes de niacina, totales",2.68,mg,61
riboflavina,0.27,mg,61
tiamina,0.6,mg,61
Vitamina B-12,0.9,ug,61
"Vitamina B-6, Total",0.2,mg,61
Vitamina C (ácido ascórbico),0,mg,61
Minerales,,,
calcio,15,mg,61
"hierro, total",1.9,mg,61
potasio,259,mg,61
magnesio,25,mg,61
sodio,1264,mg,61
fósforo,310,mg,61
ioduro,11,ug,38
"selenio, total",21.1,ug,38
zinc (cinc),1.5,mg,61
