Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),-,-,-
"energía, total","792 (190)
							",kJ (kcal),236
"grasa, total (lipidos totales)",12.79,g,372
"proteina, total",18.78,g,372
agua (humedad),67.4,g,372
Hidratos de Carbono,,,
"fibra, dietetica total",traza,g,372
carbohidratos,0,g,372
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.01,g,372
"ácidos grasos, monoinsaturados totales",4.34,g,372
"ácidos grasos, poliinsaturados totales",0.6,g,372
ácidos grasos saturados totales,4.37,g,372
ácido graso 12:0 (láurico),0.02,g,372
ácido graso 14:0 (ácido mirístico),0.31,g,372
ácido graso 16:0 (ácido palmítico),2.21,g,372
ácido graso 18:0 (ácido esteárico),1.44,g,372
ácido graso 18:1 n-9 cis (ácido oléico),3.99,g,372
colesterol,65.76,mg,372
ácido graso 18:2,0.41,g,372
ácido graso 18:3,0.03,g,372
ácido graso 20:4 n-6  (ácido araquidónico),0.05,g,372
ácido graso 20:5 (ácido eicosapentaenóico),0.01,g,372
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,372
Vitamina D,traza,ug,372
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.23,mg,372
"folato, total",3.62,ug,372
"equivalentes de niacina, totales",3.23,mg,372
riboflavina,0.11,mg,372
tiamina,0.11,mg,372
Vitamina B-12,2.07,ug,372
"Vitamina B-6, Total",0.66,mg,372
Vitamina C (ácido ascórbico),0,mg,372
Minerales,,,
calcio,9.94,mg,372
"hierro, total",0.63,mg,372
potasio,295.77,mg,372
magnesio,18.68,mg,372
sodio,71.35,mg,372
fósforo,190.56,mg,372
ioduro,-,-,-
"selenio, total",9.1,ug,372
zinc (cinc),2.53,mg,372
