Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","496 (119)
							",kJ (kcal),236
"grasa, total (lipidos totales)",3.3,g,61
"proteina, total",22,g,61
agua (humedad),67.3,g,61
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,61
carbohidratos,0,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.648,g,292
"ácidos grasos, monoinsaturados totales",0.65,g,61
"ácidos grasos, poliinsaturados totales",1.32,g,61
ácidos grasos saturados totales,0.96,g,61
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),0.508,g,292
ácido graso 18:0 (ácido esteárico),0.186,g,292
ácido graso 18:1 n-9 cis (ácido oléico),0.262,g,292
colesterol,28,mg,61
ácido graso 18:2,0.029,g,292
ácido graso 18:3,0.007,g,292
ácido graso 20:4 n-6  (ácido araquidónico),0.077,g,292
ácido graso 20:5 (ácido eicosapentaenóico),0.101,g,292
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,26,ug,61
Vitamina D,7.2,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1,mg,61
"folato, total",15,ug,61
"equivalentes de niacina, totales",12.8,mg,61
riboflavina,0.13,mg,61
tiamina,0.1,mg,61
Vitamina B-12,4,ug,61
"Vitamina B-6, Total",0.4,mg,61
Vitamina C (ácido ascórbico),traza,mg,61
Minerales,,,
calcio,16,mg,61
"hierro, total",1.3,mg,61
potasio,400,mg,61
magnesio,33,mg,61
sodio,47,mg,61
fósforo,230,mg,61
ioduro,8,ug,32
"selenio, total",82,ug,32
zinc (cinc),0.7,mg,61
